sagenid;werkid;sagenidautor;sagenidimwerk;titel;sagenkategorie;sagengruppe;ortschaft;longitude;latitude;volltext;buchtitel
378;3;129;129;129. Die blaue Flamme;A. Vom alten und neuen Glauben. (Mythische Sagen.);VI. Von Glocken und Schätzen.;Finkenbach;7.75;49.68333;"129. Die blaue Flamme.
Ein kleiner, rings von Bergen eingeschlossener
Talkessel in der Gemarkung von Finkenbach
heißt die Hollerbach. Dort findet man auf einem
Acer noch heute zahlreiche Stücke von römischen Zie-
geln und sonst noch andere Altertümer.
Nach der Sage soll ehedem ein Kloster hier
gestanden sein. Der Keller desselben ist in die
Erde versunken; aber er birgt einen guten Wein,
der in seiner eigenen Haut liegt. Auch reiche Schätze
find an jener Stelle vergraben. Alle hundert Jahre
erscheint dort zur Mitternacht eine blaue Flamme.
Wer zur rechten Stunde hinkommt und nachgräbt,
findet den Schatz.
In der Nähe des Ortes stand vor vielen Jah-
ren ein einsames Haus. Burschen und Mädchen
des Dorfes fanden sich dort oft in der Spinnstube
zusammen. Als sie nun einmal bis Mitternacht
blieben und eines der Mädchen zum Fenster hinaus-
schaute, rief es: ,,Seht doch, was ist denn dort drü-
ben an der Pappel?"" Die andern kamen herbei,
schauten auch hinaus und sahen, wie sich eine blaue
Flamme an einer Pappel hinaufschlängelte, ohne
daß diese verbrannte. Aber es währte nur einige
Augenblicke, dann war die Erscheinung verschwun-
den. Niemand jedoch hatte den Mut nach dem
Schatz zu graben und so ruht er heute noch in der
Erde.
";Pfälzisches Sagenbuch
379;3;130;130;130. Die Heidenmauer;B. Von pfälzischer Landes-, Orts- und Familiengeschichte.;IVI. Ohne Gruppe;Bad Dürkheim;8.17236;49.4618;"130. Die Heidenmauer.
Nordwestlich von Dürkheim
liegt ein Kreis von bemoosten
Steinen, etwa eine halbe Stunde
im Umfang, die Heiden-
mauer genannt.
Da soll vor uralten Tagen
Etzel, der Hunnenkönig sein Lager aufgeschlagen
haben, als er von Römern und Franken bei Cha-
lons besiegt, sich über den Rhein zurückzog.
Auf der Nordseite der Heidenmauer befindet
sich der sogenannte Wursttrapp-Graben.
Das Volk erzählt, dahin habe der Ritter Hans
Trapp die gestohlenen Würste hoch zu Roß heim-
gebracht.
";Pfälzisches Sagenbuch
380;3;131;131;131. Attilas Grab;B. Von pfälzischer Landes-, Orts- und Familiengeschichte.;IVI. Ohne Gruppe;Kallbach;0.0;0.0;"131. Attilas Grab.
Als die wilden Reiterscharen der Hunnen nach
der Schlacht bei Chalons wieder über den Rhein
flohen, kamen sie auch in die Gegend von Glan und
Alsenz. Ihr König ließ die Kirchen niederbrennen,
die Fruchtfelder verheeren und die fränkischen und
römischen Ansiedelungen zerstören.
Da ereilte ihn eines Tages plötzlich der Tod
und großes Wehklagen erhob sich unter den Seinen.
Nur ungern ließen sie seinen Leichnam im fremden
Lande. Doch suchten sie einen Ruheplatz für ihren
toten Herrn, wo ihn nie ein Römer oder Germane
finden werde.
Damals bedeckte die Höhe zwischen Kallbach
und Unkenbach ein tiefer und großer Weiher.
Den gruben die Hunnen bei Nacht ab, so daß das
Wasser sich ins Moscheltal ergoß. In dem leeren
Bette schaufelten die hunnischen Krieger ein tiefes
Grab und senkten den toten König mit Roß und
Rüstung und all seinem Golde hinein. Selbst Speise
und Trank gaben sie ihm in großen Gefäßen mit
hinab in die Gruft. So konnte er auch im Jenseits
als König leben.
Hierauf deckten sie schnell das Grab zu, stauten
den Weiher wieder und zogen fort.
Heute ist der Weiher ausgetrocknet; aber noch
niemand fand das Königsgrab. Doch heißt der Platz
das ,,rote Meer"" und der Berg der „Heidensteil“.
";Pfälzisches Sagenbuch
381;3;132;132;132. Wie die Heidenburg fiel;B. Von pfälzischer Landes-, Orts- und Familiengeschichte.;IVI. Ohne Gruppe;Heidenburg bei Oberstaufenbach;0.0;0.0;"132. Wie die Heidenburg fiel.
Die Heidenburg bei Oberstaufenbach
war in alter Zeit von Heiden bewohnt und wurde
einst von einer christlichen Schar belagert. Doch
deren Geschosse prallten an den eisenharten Felsen
ab und herabgeworfene Steinblöcke töteten viele
der Belagerer. Jeder Angriff der Christen blieb
erfolglos, so daß ihr Anführer vom Abzuge sprach.
Anders aber wollte es ein Priester, der dabei
war und zum Ausharren ermahnte: der Christen-
gott werde schon den Weg bahnen, daß das Nest
falle.
Und siehe, ein blindes Pferd, das im Gebüsch
am Bergeshang weidete, scharrte vor Durst und
scharrte immerzu, bis eine Quelle aus dem steinigen
Boden hervorsprang. Voller Freude sahen das die
Belagerer und der christliche Priester erkannte da-
rin die Hilfe des Himmels.
Man grub nun an der Stelle weiter und wei-
ter und immer mehr Wasser tam aus der Erde.
Oben aber im Felsenbrunnen der Burg sank das
Wasser tiefer und tiefer, bis er schließlich ganz leer
war. Mit Toben und Grausen sahen das die Hei-
den und es blieb ihnen nichts übrig als sich zu
ergeben.
Bald verkündeten die Flammen weithin, daß
die Heidenburg gefallen und zerstört sei. Heute
sieht man nur spärliche Reste von ihr und fleißige
Hände graben dort nach hartem und nützlichem Ge-
stein.
Vielleicht finden sie eines Tages in den ge-
heimnisvollen, verschütteten Kellern den dort ver-
grabenen uralten köstlichen Wein.
";Pfälzisches Sagenbuch
382;3;133;133;133. Kaiser Adolfs Tod;B. Von pfälzischer Landes-, Orts- und Familiengeschichte.;IVI. Ohne Gruppe;Göllheim;8.05083;49.595;"133. Kaiser Adolfs Tod.
Adolf von Nassau wurde einst in einem Ge-
fechte bei Straßburg schwer verwundet und darauf
in ein nahes Kloster gebracht. Unter der Pflege
der schönen Nonne Imagina genas er bald von
seinen Wunden. Zugleich erfuhr er von seiner
Wohltäterin, daß der Bischof von Straßburg ihn
gefangen nehmen wolle. Heimlich führte Imagina
ihren Schützling des Nachts bis zum Rheine und
dort bat Adolf seine treue Begleiterin, die er lieb
gewonnen hatte, sie möge ihm auch weiter folgen
und mit ihm fliehen. Die Nonne erhörte sein
Flehen, ward seine Gattin und wohnte mit ihm
auf Burg Adolfseck.
Und als Adolf auszog in die Schlacht um mit
Albrecht von Österreich um die deutsche Krone zu
kämpfen, da begleitete sie ihn und betete im Kloster
Rosenthal um Sieg für den geliebten Helden.
Drüben am Hasenbühl bei Göllheim wogte
der heiße Streit und die Flehende wartete ungedul-
dig auf frohe Botschaft. Doch vergeblich. Schon
Klosterruine Rosenthal.
Zu Nr. 133 u. 184.
war der Abend angebrochen, da trat Imagina vor
die Pforte des Klosters und horchte in die Nacht
hinaus. Es war ihr auf einmal, als habe sie
Pferdetritte und das Winseln von Hunden vernom-
men. Und siehe, da kamen Adolfs Schlachtroß und
die beiden Bracken des Königs zum Kloster. Als
sie sich wieder zur Rückkehr wandten, folgte ihnen
Imagina aufs Schlachtfeld und fand mit Hilfe der
Tiere die Leiche des Königs, die nun in Rosenthal
beigesetzt wurde.
Eines Tages gewahrte man die Nonne mit den
treuen Hunden tot über Adolfs Gruft. Dessen
Leichnam aber tam später nach Speyer neben den
seines Todfeindes.
";Pfälzisches Sagenbuch
383;3;134;134;134. Wie die Bauern Schloß Lindelbrunn nahmen;B. Von pfälzischer Landes-, Orts- und Familiengeschichte.;IVI. Ohne Gruppe;Lindelbrunn;0.0;0.0;"134. Wie die Bauern Schloß Lindelbrunn nahmen.
Ein Haufe empörter Bauern lag einst vor
Lindelbrunn. Als es ihnen nach vielen Ver-
suchen doch nicht gelang des Schlosses Meister zu
werden, zogen sie plötzlich von dannen, als ob sie
die Belagerung aufgegeben hätten. In einem be-
nachbarten Walde hielten sie Lager und sannen auf
Rat, wie sie die Burg durch List überwältigen möch-
ten. Einer von ihnen, ein schlaues Bäuerlein, be-
gann: ,,Wißt ihr was? Ich will mich auf Umwegen
an die Burg schleichen und sehen, ob ich eingelassen
werde. Komme ich bis Sonnenuntergang nicht
wieder zurück, so wißt ihr, daß ich im Schlosse bin,
und dann machet euch auf den Weg, daß ihr um
Mitternacht dort in der Nähe seid."" Die Bauern
ließen sich diesen Vorschlag gefallen; das Bäuerlein
aber erlangte richtig Einlaß in die Burg, stellte sich
dort, als wäre er todmüde, und streckte sich noch vor
Nacht auf das ihm angewiesene Lager.
Zur Mitternachtsstunde aber wußte er sich un-
bemerkt ans Tor zu schleichen und die Zugbrücke
niederzulassen. Die Bauern drangen sogleich in die
Burg ein, machten die wenigen Knechte, welche sich
widersetzten, nieder und plünderten und verbrann-
ten das Schloß.
";Pfälzisches Sagenbuch
384;3;135;135;135. Die Bauern auf Neuleiningen;B. Von pfälzischer Landes-, Orts- und Familiengeschichte.;IVI. Ohne Gruppe;Altleiningen;8.07333;49.5075;"135. Die Bauern auf Neuleiningen.
Die Bauern auf Neuleiningen.
Burg und Dorf Neuleiningen liegen auf
einem gegen die Rheinebene vorgeschobenen Berg-
kegel des Haardtgebirges und gewähren dem Be-
schauer einen malerischen Anblick. Von der Höhe
selbst genießt man eine reizende Aussicht auf einen
großen Teil des Worms- und Speyergaues.
Wie in allen Klöstern und Schlössern der
Gegend, so kehrten die aufrührerischen Bauern im
Jahre 1526 auch auf Neuleiningen ein. Und doch
entging es durch die Klugheit und das beherzte
Wesen einer Frau der sichern Zerstörung.
Gräfin Eva, aus dem Leininger Geschlechte,
wohnte damals auf der Burg und verließ auch dann
nicht das väterliche Erbe, als die Grafen von Alt-
und Neu-Leiningen schon die Flucht ergriffen
hatten. Die Nußdorfer Bauern kamen am Gebirg
herab und täglich sah man an den Haardthöhen ein
Schloß in Rauch und Flammen aufgehen. In näch-
ster Nähe hausten die Bockenheimer Bauern; Dirm-
stein war gefallen und Altleiningen, die alte
Stammburg, niedergebrannt. Da zog ein Bauern-
haufen von der Battenburg herüber, die sie
rein ausgeplündert hatten, und erstiegen auch Neu-
leiningen um sich in dessen Sälen und Kellern zu
vergnügen und dann das Schloß in Brand zu setzen.
Freundlich trat die Gräfin Eva ihrem un-
gewöhnlichen Besuche entgegen. Im Rittersaale gab
sie ihren Gästen ein treffliches Mahl und trug ihnen
den feinsten Braten und die besten Weine mit vor-
gebundener Schürze eigenhändig auf. Die Bauern
ließen sich das Gebotene trefflich munden und fühl-
ten sich durch die Dienstfertigkeit der Gräfin so ge=
ehrt, daß sie dankend abzogen ohne der Burg ein
Leid anzutun.
";Pfälzisches Sagenbuch
385;3;136;136;136. Das Klösterlein zu Fischbach;B. Von pfälzischer Landes-, Orts- und Familiengeschichte.;IVI. Ohne Gruppe;Fischbach b. Hochspeyer;0.0;0.0;"136. Das Klösterlein zu Fischbach.
Das Klösterlein zu Fischbach bei Hoch-
speyer wurde im Jahre 1564 von dem Kurfürsten
Friedrich 3. von der Pfalz aufgelöst. Es diente
später (von 1682 bis 1688) der Herzogin Marie von
Simmern als Witwensitz. Heute stehen an seinem
Platze Bauernhäuser, Scheuern und Ställe. Die
Sage aber weiß anderes darüber zu erzählen:
Im Bauernkriege zerstörten die wilden Horden
auch das Klösterlein zu Fischbach. Sie drangen in
die Klosterzellen und vertrieben die Nonnen. Seit
dieser Zeit hört man bei den Trümmern ein Seufzen
und Klagen wie von Gespenstern; es ist das kläg-
liche Flehen der geschlagenen Bauern. Noch weiß
man im Walde ein Plätzchen, wo sie lagerten; da
will nichts wachsen und selbst im heißen Sommer
spürt man dort einen eisigkalten Schauer.
Das Kloster mit seinen meist adligen Damen
hatte auch ein silbernes Glöcklein. Zum Schuhe vor
den diebischen Feinden begruben sie es tief in einen
Keller. Niemand aber weiß, wo es heute liegt.
";Pfälzisches Sagenbuch
386;3;137;137;137. Der Hirt von Oggersheim;B. Von pfälzischer Landes-, Orts- und Familiengeschichte.;IVI. Ohne Gruppe;Frankenthal;8.35357;49.53414;"137. Der Hirt von Oggersheim.
Bevor im dreißigjährigen Krieg der spanische
General Don Corduba die Stadt Frankenthal be-
lagerte, hat sich mit Oggersheim eine denkwür-
dige Sache zugetragen.
Als nämlich Corduba sein Quartier zu
Lambsheim nahm, da suhr ein solcher Schreck
unter die Inwohner von Oggersheim, daß die Vor-
nehmsten alle mit Sack und Pack und was sie fahren,
tragen und in der Eile fortbringen konnten, sich in
die Festung Mannheim flüchteten. Den meisten
Hausrat aber samt Wein, Früchten und Vieh ließen
sie zurück und es blieben in dem Städtlein nicht
mehr als etwa 24 Bürger, die nicht viel zu ver-
lieren hatten. Sie begaben sich auf die Stadtmauer
und die beiden Tortürme um zu sehen, wie die
Sache ablaufe.
Stracks darauf aber erschienen die spanischen
Reiter von Lambsheim her und die Oggersheimer
schossen von den beiden Pforten mehrmals auf den
herankommenden Feind um ihn abzuschrecken.
Dessenungeachtet kam ein Trompeter herbeigeritten
und gab ein dreimaliges Zeichen. Die Oggers-
heimer riefen vom Turm hinab und fragten, was
er begehre. Der Trompeter antwortete, er verlange
im Namen des spanischen Reitergenerals Corduba,
daß sie sich ergeben sollten. Und als er ferner ge-
fragt wurde, in wessen Namen Corduba solches täte,
hat er wiederum geantwortet, es geschehe im Namen
Ihrer Kaiserlichen Majestät.
Darob bekamen die Oggersheimer Bürger eine
solche Furcht, daß sie alle von den Türmen und
Mauern herunterstiegen und sich auf der andern
Seite des Städtleins über den niedrigsten Teil der
Mauer davon machten. Nur einer blieb, Hans
Warsch, der Schafhirt.
Als er sich nun so ganz allein und von allen
verlassen sah, unterhandelte er mit dem Trompeter
und verlangte von ihm die Zusage, daß man ihn
bei seiner Religion und allem, was er habe, lassen
und ihn samt Weib und Kindern schützen solle, dann
wolle er die Stadt übergeben. Der Trompeter sagte
zu und Hans Warsch öffnete die Tore.
Darauf zogen die Spanier ein, stellten dem
Hirten eine Schildwache vors Haus und hielten ihr
Versprechen treulich. Kurz hernach genas die Frau
des mutigen Schäfers eines Knäbleins und Hans
Warsch bat den General Don Corduba, der in der
Krone wohnte, zu Gevatter. Der spanische Führer
nahm diese Einladung an, war bei der Taufe zu-
gegen und ließ den Hirten an seiner Tafel speisen.
";Pfälzisches Sagenbuch
387;3;138;138;138. Die Mordkammer;B. Von pfälzischer Landes-, Orts- und Familiengeschichte.;IVI. Ohne Gruppe;Donnersberg;7.95;49.6;"138. Die Mordkammer.
An der Nordwestseite des Donnersberges gegen
Falkenstein zu senkt sich ein enges Waldtal, das
den Namen Mordkammer führt. Von dieser
geht die Sage, ,,der Schwed"" habe im dreißigjähri-
gen Kriege hier ein großes Blutbad angerichtet,
während andere erzählen, der Herzog von Loth-
ringen habe in dieser Schlucht einen Haufen auf
rührerischer Bauern, welche die Burg Falkenstein
erstürmt und ausgeraubt hätten, bis auf den letzten
Mann zusammenhauen lassen. Noch andere glau-
ben, der Schinderhannes, ein bekannter Räuber-
hauptmann, habe an der Stelle sein Wesen ge-
trieben.
Sogar die Hunnen sollen hier entsetzlich gehaust
haben und die Bewohner eines nicht allzu weit da-
von entfernten Dorfes stammen, wie böse Nachbarn
behaupten, von diesen wilden Horden ab.
";Pfälzisches Sagenbuch
388;3;139;139;139. Zerstörung des Klosters St. Medard;B. Von pfälzischer Landes-, Orts- und Familiengeschichte.;I. Von Kriegen und Fehden und anderen Nöten.;St. Medard;0.0;0.0;"139. Zerstörung des Klosters St. Medard.
Zwischen Mutterstadt und Ruchheim,
etwas links vom Wege ab, liegt eine fanfte Höhe,
welche Niedertsbuckel genannt wird. Dort stand
einst eine dem hl. Medard gewidmete Kapelle, viel-
leicht auch ein Dörflein dabei. Das Volk glaubt,
daß es ein Kloster gewesen sei, und weiß von der
Zerstörung desselben also zu erzählen:
Als während des dreißigjährigen Krieges die
Schweden in die Gegend kamen, besuchten sie auch
das Kloster auf dem Niederts- oder Medardsbucket.
Da ihnen aber die Mönche Widerstand leisteten, so
erstürmten sie das Kloster mit Gewalt, nagelten
dann die eingefangenen Mönche an ihre Wagen
und schleppten sie so mit sich fort, bis sie verbluteten.
Das Kloster aber zündeten sie vor ihrem Abzuge an,
daß es in Asche zerfiel.
Seitdem ist es an dem Orte zu gewissen Stun-
den nicht geheuer. Bald erzählt man von einem
Mönche bald von einer weißen Frau bald von
einem fürchterlichen Hunde, die sich zuweilen dort
sehen lassen und die Schätze hüten, welche die
Mönche vor den Schweden vergraben hatten.
";Pfälzisches Sagenbuch
389;3;140;140;140. Belagerung von Burg Lichtenberg;B. Von pfälzischer Landes-, Orts- und Familiengeschichte.;I. Von Kriegen und Fehden und anderen Nöten.;Körborn;7.36667;49.56667;"140. Belagerung von Burg Lichtenberg.
Die Burg Lichtenberg bei Kusel, häu-
figer noch die Lichtenburg genannt, wurde im
Jahre 1635 auf der Ostseite gegen das Dorf Körborn
von den Kroaten belagert. Nach den übrigen drei
Seiten war sie zum Teil durch eine Ringmauer zum
andern Teil durch eine steil ins Tal abfallende
Felswand geschützt. Aber auch die Angriffsseite
hatte eine derart starke Befestigung, daß an einen
erfolgreichen Sturm nicht zu denken war.
Da beschlossen die Feinde die Übergabe der
Burg durch Aushungern ihrer Verteidiger zu er
zwingen. Sein Wasser erhielt Lichtenberg damals
in messingenen Röhren vom Baumholderloch her.
Zu allem Elende scharrte dortselbst ein Pferd die
Brunnenleitung aus; die Teicheln wurden heraus-
genommen und die Belagerten entbehrten nun des
Wassers.
Aber als kluge Leute wußten sie sich zu helfen;
obgleich hinter den Mauern Tote lagen, die aus
Hunger und Durst gestorben waren, so ließen sie
ihre drei letzten Schweine auf dem Walle laufen
und schleuderten Knochen hinab. Auch warfen sie
Ruine Lichtenberg.
3u Nr. 140.
Stadt und Burg Landstuhl.
3u Nr. 181.
die Tiere öfters an verschiedenen Stellen der Burg
nieder und brachten sie zum Schreien.
Die List gelang, die Kroaten ließen sich täuschen,
gaben die Belagerung auf und zogen ab.
";Pfälzisches Sagenbuch
390;3;141;141;141. Neustadts Retterin;B. Von pfälzischer Landes-, Orts- und Familiengeschichte.;I. Von Kriegen und Fehden und anderen Nöten.;Frankenthal;8.35357;49.53414;"141. Neustadts Retterin.
Es war im Jahre 1688. Die Franzosen ficlen
in die Pfalz ein und verwüsteten grauenhaft einen
Teil derselben. Worms, Frankenthal,
Speyer und andere Städte waren schon in Flam-
men aufgegangen. Tapfer wehrten sich Neustadts
Bürger gegen die Feinde. Doch auch sie erlagen der
Übermacht und sollten nun die grausame Rache der
Welschen fühlen. Die Mauern der Stadt wurden
niedergerissen und es erging der Befehl sie ganz
niederzubrennen.
Ein Mädchen sollte Neustadts Retterin werden.
Kunigunde Kirchnerin hieß sie und war die
Enkelin des turpfälzischen Kanzlers. Die lieb-
reizende Jungfrau hatte das Herz des französischen
Kriegskommissärs de Werth gefesselt. Sie wollte ihm
aber nur dann die Hand zum ehelichen Bunde
reichen, wenn ihre teuere Vaterstadt verschont
bliebe. Der verliebte de Werth machte nun dem
General Vorstellungen. Als diese jedoch nicht durch-
drangen, eilte Kunigunde selbst herbei, fiel dem
General zu Füßen und bat um Erhaltung Neu-
stadts. Die Schönheit und Unerschrockenheit des
Mädchens blendeten den Gewaltigen so, daß er den
grausamen Befehl wieder zurücknahm.
Nun hielt aber auch Kunigunde ihrerseits
Wort. Sie schenkte Herz und Hand ihrem Lieb-
haber. Bald darauf ward Hochzeit gehalten. Die
Heldin zog als glückliche Gattin mit nach Paris.
Ihr Geschlecht blühte noch nach hundert Jahren.
Die dankbare Vaterstadt aber bewahrte zum
Andenken an sie ihr von Künstlerhand gemaltes
Bildnis lange Jahre auf dem Rathaus.
";Pfälzisches Sagenbuch
391;3;142;142;142. Der Metallfühler;B. Von pfälzischer Landes-, Orts- und Familiengeschichte.;I. Von Kriegen und Fehden und anderen Nöten.;Landsberg;0.0;0.0;"142. Der Metallfühler.
In der Gegend von Obermoschel sieht man
noch die Reste der Burg Lewenstein, welche
ehemals einem adeligen Geschlechte den Namen gab,
das im siebzehnten Jahrhundert erlosch. Es ver-
armte und die letzten Glieder desselben nahmen oft
zu unwürdigen Mitteln ihre Zuflucht um ein Aus-
kommen zu finden.
Eines derselben stand im Rufe geheime Künste,
insbesondere das Metallfühlen, zu verstehen. In
den Tagen, als im orleanischen Kriege (1688-1697)
die Franzosen jene Gegend bedrohten, riet er dem
Kommandanten der nahen Burg Landsberg
fich; auf alle Fälle gefaßt zu machen, jedenfalls aber
seine Schätze zu bergen. Der Kommandant tat es
insgeheim wirklich.
Als er darauf mit dem von Lewenstein durch
den Burggarten ging, blieb letzterer plötzlich auf-
merksam stehen und stampfte mit dem Fuße auf den
Boden, indem er sagte: ,,Hier habt Ihr Euer Geld
vergraben; aber da ist es nicht sicher, tut es an einen
anderen Platz!"" Darob sah ihn der Kommandant
verwundert an, ließ es sich aber nicht umsonst gesagt
sein. In nächtlicher Stunde schaffte er seine Bar-
schaft anderswo hin.
Wenige Tage nachher tam der Metallfühler
wieder und nun fand er den Schatz unter einer
Platte in der Burg. ,,Jhr steht mit dem Bösen im
Bunde,"" sagte der Kommandant höchst betroffen.
Der Metallfühler entgegnete: ,,Bewahre Gott! Jch
bin nur ein Sonntagskind und solche hat es noch
mehr. Darum bringt Eure Truhe unter die große
Linde neben dem Heiligenhäuschen vor dem Burg-
tore. Dort ist sie gefeit und auch für ein Fronsonn-
tagstind unsichtbar."" Der Kommandant folgte
wiederum dem Rate.
Aber noch in der nämlichen Nacht grub der von
Lewenstein das Geld aus und lebte herrlich und in
Freuden. Als der Kommandant später nach seiner
Truhe sehen wollte, war sie fort. Weil aber unrecht
Gut nicht gedeiht, schlug das Geld auch beim Lewen-
stein nicht an; bald war er fertig damit und wieder
so arm wie zuvor.
";Pfälzisches Sagenbuch
392;3;143;143;143. Jammerhalde und Hahnenfalz;B. Von pfälzischer Landes-, Orts- und Familiengeschichte.;I. Von Kriegen und Fehden und anderen Nöten.;Beilstein;7.25;50.11667;"143. Jammerhalde und Hahnenfalz.
Das Jahr 1793 war für die Bürger von Kai-
serslautern eine Zeit des Jammers. Beson-
ders schrecklich gestaltete sich der Winter, der mit
Recht als der „Plünderwinter"" bezeichnet wird.
Nichts war mehr sicher vor den beutegierigen Fran-
zosen, keine Habe und kein Eigentum, ja selbst das
Leben nicht.
Da taten sich einige Familien zusammen und
flüchteten mit allem, was sie mitnehmen konnten,
in den Dansenberger Wald, wo sie in einer Höhle
wohnten. Um nicht zu verhungern hatten sie aller-
lei Nahrungsmittel, darunter auch einige Hähne,
an sich genommen.
Doch es dauerte nicht lange, so kamen die Plün-
derer und durchsuchten den Wald nach den Flüch-
tigen. Bald fanden sie ihre Spur; denn die Hähne
fingen an zu trähen und ließen sich durch nichts
ruhig bringen. Man wollte sie doch nicht alle gleich
töten. Die Franzosen aber gingen dem Schalle nach,
die Hähne krähten immer weiter und die Bürger
lebten in der größen Angst. Endlich drangen die
Feinde in die Höhle ein, beraubten die Flüchtlinge
und nahmen ihnen noch obendrein das Leben.
Von der Zeit an heißt dieser Wald Jammer-
halde und ein angrenzendes Gebiet trägt den
Namen Hahnenfalz bis heute. Beide liegen
an der Pirmasenser Straße turz vor der Roten Hohl.
Die Leute erzählen, in dem Walde höre man alle
sieben Jahre ein großes Jammern.
";Pfälzisches Sagenbuch
393;3;144;144;144. Der Trompeter an der dicken Eiche;B. Von pfälzischer Landes-, Orts- und Familiengeschichte.;I. Von Kriegen und Fehden und anderen Nöten.;Hochspeyer;7.89504;49.44207;"144. Der Trompeter an der dicken Eiche.
In der Nähe der dicken Eiche an der Matzen -
berger Straße ertönt zuweilen nachts bis zum
Morgengrauen ein Hornsignal, ohne daß von Roß
und Reiter etwas zu sehen wäre.
Einmal wollte sich die Frau des Entenbacher
Hirten noch vor Tagesanbruch einen Schubkarren
voll Laub aus dem Walde holen. Sie hatte gerade
die unterste Lage in ihrem ausgespreiteten Tuche
zurecht, als plötzlich dicht neben ihr eine Trompete
schmetterte. Schnell leerte sie ihr Tuch aus, machte
das Streusel wieder auseinander und fuhr ohne
Laub nach Hause.
Wer aber ist der gespenstige Trompeter?
Es war zur Franzosenzeit. Das Revolutions=
heer hatte das Gelände bis zur Hochstraße besetzt.
Da tamen von Nordosten her die Preußen unter
Möllendorf, warfen die Franzosen aus ihrer Stel-
lung und jagten sie über den Geiersberg nach
Hochspeyer hinunter und die Trippstadter
Straße hinauf nach Pirmasens zu.
Den raschen Rückzug der Franzosen soll ein
Trompeter verschuldet haben; der war als über-
läufer aus dem Revolutionsheer zu den Preußen
gekommen. Er kannte die französischen Signale und
blies aus einem Versteck heraus zum Rückzug und
der Ruf wiederholte sich bald auf der ganzen Linie
der Franzosen.
Ob er ihnen später doch in die Hände fiel?
Vielleicht wurde er gerade an dieser Stelle er-
schossen. Soviel ist gewiß: bei der dicken Eiche geht
er heutzutage noch um und ruft die Geister der ge-
fallenen Krieger zum Rückzug.
";Pfälzisches Sagenbuch
394;3;145;145;145. Der tote Soldat;B. Von pfälzischer Landes-, Orts- und Familiengeschichte.;I. Von Kriegen und Fehden und anderen Nöten.;Löllbach;7.58333;49.68333;"145. Der tote Soldat.
Zwölf junge Burschen aus Löllbach waren
mit Napoleon I. nach Rußland gezogen. Keiner von
ihnen ist zurückgekehrt und die letzten Briefe hatten
sie von Greifswald aus geschrieben.
In einer Nacht nun erwachte die Mutter des
einen Soldaten durch ein jämmerliches Stöhnen.
Sie sah ihren Sohn mit triefenden Kleidern wei-
nend auf der Kiste sizzen. Als sie ihn fragte, wo er
zu so später Stunde herkomme, hielt er die Hände
vor die Augen und verschwand.
Es war dies zur selben Zeit, als der Truppen-
teil, bei dem die jungen Leute standen, an der
Beresina vernichtet wurde.
";Pfälzisches Sagenbuch
395;3;146;146;146. Der heimgekehrte Krieger;B. Von pfälzischer Landes-, Orts- und Familiengeschichte.;I. Von Kriegen und Fehden und anderen Nöten.;Odernheim;8.19417;49.78472;"146. Der heimgekehrte Krieger.
In Odernheim am Glan kehrten nach
einem langen Kriege zwei Kämpfer heim. Am
Vaterhaus des einen begehrten sie spät abends un-
erkannt Einlaß, der ihnen auch gewährt wurde.
Der eine Kriegsmann, dessen Eltern während sei-
ner langen Abwesenheit verarmt waren, zeigte den-
selben auch seine wohlgefüllte Geldschlange, mit
deren Inhalt er sie am nächsten Morgen erfreuen
wollte. Mit lüsternen Augen schauten die beiden
Alten darnach. Bald begab man sich zur Ruhe.
Als am andern Tage der eine Krieger erwachte,
erkundigte er sich nach seinem Kameraden. Mann
und Frau erzählten ihm, der sei schon frühe auf-
gestanden und weit über alle Berge. Das aber
konnte der Kriegsmann nicht glauben und hielt den
beiden die Worte vor: ,,Habt ihr dem Reiter etwas
Leids getan, so habt ihr's euerm eignen Sohne
getan!""
Da gestanden Mann und Frau mit Zittern ihre
böse Tat. Jm Sande des Kellers hatten sie die
Leiche verscharrt. Die Unseligen aber gingen hin
und erhentten sich selbst.
";Pfälzisches Sagenbuch
