tale_id;book_id;tale_id_author;tale_id_book;title;division_1;division 2;location;longitude;latitude;full_text;booktitle
25;1;25;25;Der mit der Elle gemessene Wein;NaN;Einzelheiten der Stadt Trier;Trier;6.675;49.76917;"(Schneideramtshaus.) Was Schneidermeister sich nennen mag, Im Amthaus strömt es zusammen: Johannis des Täufers festlicher Tag Wird heute die Herzen entflammen. Im Amthaus hallt Trompetenton, Das Festpanier ist die Schere, Die Feier gilt dem Zunftpatron, Sie gilt der Standesehre. Noch fehlt des Zunftherrn Gegenwart, Schon dampfen die leckeren Speisen, Die ganze Schneidergesellschaft harrt, Den Herren willkommen zu heißen. Da tritt der Zunftherr grüßend ein, Laut schmettern die Trompeten, Man seht sich nieder in langen Reih'n Und fängt still an zu beten. Einzelheiten Crier's. Die Tafel steht in vollem Prunk, Die Schüsseln in der Mitten, Da wird denn zu dem ersten Trunk Mit Förmlichkeit geschritten. Es tritt ein blonder Junge ein, Ein schmucker Schneidergeselle, Auf seidenem Küffen bringt er sein · Eine hohle silberne Elle. Ein Schenke füllt die Elle an Mit dem besten Wein vom alten, Er füllt fie bis zum Rand hinan, Sie wird drei Mäßlein halten. Der Zunftherr faßt die Elle mit Kraft, Steht auf und ruft dann heiter: „Gott walt's der ganzen Bruderschaft, Hoch leben die Meisterschneider!"" Er legt die Ell' ans Brusttuch an Und macht sie etwas leichter; Er reicht sie seinem Nebenmann, Der Inhalt wird noch seichter. I Einzelheiten Trier's. So geht die Elle um im Kreis; Und ist sie leer geworden, Dann gießt der Schenke ein mit Fleiß, Gerufen mit den Worten: „He, Schenke, hieher mit dem Krug! Wir wollen nicht müssig gehen, Komm, miß uns schnell noch etwas Tuch, Wir haben Nichts zu nähen!"" So saßen denn die Brüder dort Beim St. Johannis - Essen, Und nähten wacker immer fort Und ließen Tuch sich messen. ";Trier und seine Umgebung in Sagen und Liedern
26;1;26;26;Das Marktkreuz;NaN;Einzelheiten der Stadt Trier;Trier;6.675;49.76917;Hell schien die stille Nacht Mit sternenheller Pracht: Da rauschte hoch vom Himmel Ein flimmerndes Gewimmel Von goldnen Kreuzeszeichen, Die kaum die Erd erreichen, Verschwinden und erbleichen. Einzelheiten Trier's. Die Menschen, angsterfüllt, Beschauten starr das Bild, Sie warfen sich zur Erde Mit flehender Geberde, Und Jammer scholl und Klage: Dies sei des Himmels Sprache Am jüngsten aller Tage. Der Bischof, frommerglüht, Er setzte von Granit Den Gläubigen zum Heile Die kreuzgekrönte Säule: Geheul und Angst zerstoben. Seitdem prangt hoch erhoben Der Kreuze Bild dort oben. ;Trier und seine Umgebung in Sagen und Liedern
27;1;27;27;Die Inschrift auf der Steipe;NaN;Einzelheiten der Stadt Trier;Trier;6.675;49.76917;Eintausend und dreihundert Jahr Stand Trier, ehe Roma war, Fort soll's besteh'n, ein ew'ger Frieden Beglücke es: so sei's beschieden! Einzelheiten Trier's. .. ;Trier und seine Umgebung in Sagen und Liedern
28;1;28;28;Die Steine des Gymnasiums;NaN;Einzelheiten der Stadt Trier;Trier;6.675;49.76917;Steine, ihr scheint mir vom Schicksal für ewige Zeiten erkoren, Seit das Gebirg ihr verließt, Diener der Künste zu sein! Einstmals thürmtet ihr hoch den Siegesbogen der Kaiser, Welche in blutiger Schlacht die Alamannen besiegt, Jener Kaiser, die auch mit ruhmvoll strebender Sorgfalt Classische Schulen gepflegt hier in der Trevirer Stadt. Herrlich prangte der Bogen mit steingehauenen Bildern, Bildern, der kundigen Hand Römischer Künstler entsproßt. Jeßt, o Steine, erbaut ihr den ragenden Tempel der Künste, Welche mit claffischem Geist zarte Gemüther durchglüh'n! Steine, wenn ihr die Kraft des alten Zaubers bewahrt habt, Wahrlich den Tempel baut ihr als die würdigsten auf. ;Trier und seine Umgebung in Sagen und Liedern
29;1;29;29;Coder aureus;NaN;Einzelheiten der Stadt Trier;Trier;6.675;49.76917;Das ist das Buch des Lebens, Leser! merke: Vier Ströme hegt es, gleich dem Paradies, Enthält des Heilands hohe Wunderwerke, Die er zum Heil der Menschen leuchten ließ. - Einzelheiten Trier's. Die Schwester Ad a ließ dies Prachtwerk schreiben, Mit Gold verzieren und mit Glanzgestein, Sie möchte, Leser, dir empfohlen bleiben, Du schließ in dein Gebet sie gerne ein. Ob auch ihr Bruder Karl der Große heiße, Die Kaiserschwester wünscht sich fremd Gebet: War sie gewesen eine arme Waise, Sie hätte nie so warm darum gefleht. - Es war in dieses Buches Pergamente Ein Riß, fie flickte ihn mit eig❜ner Hand: Der kleine Dienst ist eine schön're Spende, Als all der Glanz, den um das Buch sie wand. ;Trier und seine Umgebung in Sagen und Liedern
30;1;30;30;Sendung Rictiovar's nach Trier;NaN;St. Paulin;Trier;6.675;49.76917;In Trier war vernichtet Das alte Heidenthum, Eucharius hatte errichtet Das Kreuz zu Gottes Ruhm. Der Gößen Blutaltäre Versanken da in Staub, Dahin war Jupiters Ehre, Verwelkt wie dürres Laub. Da kamen schwere Zeiten, Es herrschte Marimian, Er fachte neue Leiden Für Trier's Christen an. Er sandte als Präfecten Den Rictiovar hieher, Und Mord und Blut befleckten Bald Trier's Flur umher. ;Trier und seine Umgebung in Sagen und Liedern
31;1;31;31;Einzug der Thebaischen Legion;NaN;St. Paulin;Trier;6.675;49.76917;"Des Aufruhrs Flammen glühten Jezt auf Britanniens Strand, Ein Kriegsheer ward beschieden Nach jenem Inselland. Da zogen Rom's Kohorten Von Oft und Süd daher, Sie zogen nach dem Norden Hin nach Britanniens Meer. Wo an des Nilstroms Wogen Die alte Thebå stand, Auch dorther kamen gezogen Rom's Krieger, kampfgewandt. In Trier sollte rasten Die Thebaïsche Legion, Für lange Weges - Lasten Ein wohlverdienter Lohn. Sie focht im Morgenlande Schon oft mit Siegesruhm, Die Legion bekannte Sich fromm zum Christenthum. Ihr Führer Thyrfus glänzte Durch Muth und Tapferkeit, Sein Herz, das muthbekränzte, Ganz war es Gott geweiht. Er, der die Krieger führte, That seine Kriegerpflicht, Doch, was auch Gott gebührte, Thyrsus vergaß es nicht. Die andern Führer glichen Ihm, ihrem Musterbild, Ihr Muth war nie gewichen, Ihr Glaube war ihr Schild. Und ihre Waffenbrüder, Die Krieger der Legion, Sie stüßten fromm und bieder Den kaiserlichen Thron; Doch ihren Christenglauben Bewahrten sie auch treu, Ihn oder ihr Leben rauben, Galt ihnen einerlei. Als nun sich Trier's Thoren Die Thebaïschen Krieger nah'n, Da eilen die Senatoren Die Kommenden zu empfah'n. Vier Bürgermeister zogen Hinaus zum Moselfluß, Die Krieger grüßte gewogen Bürgermeister Palmatius. ,,Seid herzlich uns willkommen!"" So sprach Palmatius hold, ,Wir haben mit Freuden vernommen, ""I Daß ihr hier rasten sollt. O daß sie stets hier bliebe, Die Thebaïsche Legion, Durch Muth und Christusliebe Uns lang empfohlen schon!“ Umjauchzt von des Volkes Menge, Zieh'n jezt die Krieger ein, Es glänzen im Festgepränge Der Straßen lange Reih'n. Hold schmücken grüne Maien Ein jedes Christenhaus, Und tausend Blumen freuen Die süßesten Düfte aus. "" Als wären Trier's Straßen Ein langes Blumenbeet, So war mit Blumen und Rasen Der Boden übersä't. Auf diesen Blumenwegen Zog hin die Kriegerschaar, Das Volk rief Gruß und Segen Den Ziehenden immerdar. Und zu den Festaltären, Zur Kirche wogt der Zug, Man feiert mit Hymnen und Chören Den freudigen Besuch. Gebete und Lieder wallen Zum Willkomm himmelwärts, Es freut sich in den Hallen So manches Kriegerherz. Zum ersten Male heute Zieh'n christliche Krieger ein, Drum stimmen in die Freude Die Bürger jubelnd ein. Und alle, alle knieen In enggeschlung’nem Chor, Die Festgebete ziehen. Vereint zu Gott empor. ";Trier und seine Umgebung in Sagen und Liedern
32;1;32;32;Das Kreuz;NaN;St. Paulin;Trier;6.675;49.76917;"Kaum hört vom Festempfange Der grause Nictiovar, Da sträubt des Zornmuths Schlange Ihm wild sein schwarzes Haar. „Was wollen diese Christer?“ So ruft er wüthend aus, ,,Für meines Kaisers Büsten Blüht hier kein Blumenstrauß! Für Rom's uralte Götter Sind diese Christen taub: Ha! wartet nur, ihr Spötter, Ich tret euch in den Staub!“ Und flinke Boten eilen, Die Führer der Legion Zu rufen ohne Weilen Vor des Präfecten Thron. - Es stand, nach Römersitte Ein Siß der Richtermacht, Frei auf des Marktes Mitte, Der Thron in stolzer Pracht. Und auf dem Throne tagend Sigt heute Rictiovar, Und um ihn, Beile tragend, Steht der Lictoren Schaar. Mit gelddurchstrahltem Bande It hell sein Haupt umschnürt, In purpurnem Gewande Prangt er da, reich geziert. Die Schäße, die ihn schmücken, Erglänzen sie noch so reich, Er sigt mit stieren Blicken, Vor Rachsucht todtenbleich. Und vor dem Throne stehen Jeßt Thyrsus und die Schaar: ,,Die Opferdüfte wehen!"" Spricht grinsend Rictiovar, ,,Streut Weihrauch vor die Götter, Sie brachten euch hieher, Als schüßende Erretter, Weit über Land und Meer! Und von den Opfergaben, Ihr werdet davon auch In Heiterkeit euch laben: So will's der alte Brauch!"" Da äußert Thyrsus muthig: „Wir opfern nur Einem Gott, Sein Opfer ist nicht blutig, Dein Mahnen klingt wie Spott: Du weißt es, wir sind Christen, Und wir bekennen's frei, Mag dich das Wort entrüsten: Wir bleiben fest dabei! Weit über allen Mächten Steht Gottes Machtgebot, Du wirst uns nimmer knechten, Wir scheuen nicht den Tod."" Das Wort ging nicht verloren, Es winkte der Präfect; Erfaßt von den Lictoren, Wird Thyrsus hingestreckt: Da zeugt er, was er wollte, Den Sinn, womit er glaubt; Vor den Präfecten rollte Sein abgeschlagenes Haupt. - Und über die Führer alle Ergeht das Blutgericht, Gepackt von des Tigers Kralle, Erzittern die Edlen nicht. Sie haben in tobenden Schlachten So oft ihr Leben gewagt, Jezt soll sie der Tod umnachten, Sie empfangen ihn unverzagt. Ihr Leben Gott zu geben, Sind alle gleich bereit, Sie sterben höherem Streben, Nicht irdischer Eitelkeit. Sie fallen als muthige Krieger- Im Dienste des höheren Herrn, Die Valme der christlichen Sieger Winkt ihnen als leitender Stern. Noch folgt ein blutiges Morden, Ein Heßen mit Wuth und Hohn, Es fallen alle Kohorten Der Thebaïschen Legion. Nicht auf Britanniens Strande Bestehen sie Schlacht und Noth, Im blühenden Mosellande Creilt sie der Martyrtod. ―― Nußbäume streuen Schatten Vor der Kirche von St. Paulin, Da breiten sich grüne Matten Mit Wiesenblumen hin. Dort steht seit grauen Tagen, Ein Kreuz, aus Stein gehau'n, Auf Stufen stolz getragen, Als Merkmal anzuschau’n: Dort war des Marktes Mitte, Dort thronte Rictiovar, Dort haus'te mit ehernem Tritte Der Christenmörder Schaar. Es lag, vom Beile getroffen, Dort Thyrsus' Haupt im Staub, Dort ward mit freudigem Hoffen Noch Mancher des Todes Raub. spanii väli Baba ";Trier und seine Umgebung in Sagen und Liedern
33;1;33;33;Die vier Steine;NaN;St. Paulin;Trier;6.675;49.76917;"Ein herbstlich trüber Abend Beschattet Trier's Thal, In dunkle Nacht begrabend Der Bürger Angst und Qual. Die Sonne hat sich geborgen Blutschimmernd auf den Höh'n, Um an dem andern Morgen Blutschimmernd aufzugeh'n. Auf gramerfülltem Lager Liegt wach Palmatius, Er ahnet der Widersager Mordgierigen Beschluß. Nicht klagend um sein Leben, Beklagt er Anderer Loos, Er sieht das Beil erheben, Sieht schon die Schwerter bloß. Ihm blüht in voller Jugend Ein theures Töchterlein, Ein Musterbild von Tugend, Festgläubig, engelrein. Ihn lieben Trier's Bürger, Sie fürchten nicht den Tod: Vom Grimm der Christen-Würger Sind alle gleich bedroht! Kaum scheint mit mattem Schimmer Der neue Tag daher, Da tritt zu ihm ins Zimmer Ein Häscher mit dem Speer. Palmatius wird gerufen Vor des Präfecten Thron, Es harren an den Stufen Drei Bürgermeister schon. Da stürzt die Tochter webend Dem Vater an das Herz, Sie richtet, sich belebend, Die Augen himmelwärts: ,,Ach Vater, zum letzten Male! Du wirst zum Tode geh'n, Dort in des Himmels Strahle Werd ich dich wiederseh'n! I --- Mein Vater, stirb gelassen! Ich lebte christlich hier, Ich werde mich christlich fassen Und christlich sterben mit dir.“ Sie folgt von fern den Beiden Zu des Präfecten Thron, Sie will von dort nicht scheiden, Verachtend Tod und Hohn. Dort nahe an dem Throne Ragt kunstbelebt und hehr, Geschmückt mit goldner Krone, Ein Bild des Jupiter; Es ragt auf schlanker Säule, Den Blick hinabgewandt, Es schwingt die Donnerkeile In hochgehobener Hand. Und vor der Säule unten Prangt festlich ein Altar, Mit Kränzen frischumwunden, Dabei ein Priesterpaar. Auf dem Altare glühte Ein gold'ner Räucherheerd, Der leichte Wölkchen sprühte, Mit Weihrauchduft genährt. Auf seinem Throne tagend Saß wieder Rictiovar, Und um ihn, Beile tragend, Stand der Lictoren Schaar; Mit golddurchstrahltem Bande War hell sein Haupt umschnürt, In purpurnem Gewande Saß er da, reich geziert. Auf die vier Bürgermeister Blickt finster Nictiovar, Im Herrschertone weis't er Sie hin zu dem Altar: Sie sollen mit eigenen Händen (Er droht mit seinem Zorn) Dem Gett der Götter spenden Des Weihrauchs duftend Kern. Doch furchtlos widerseßen Die Vier sich dem Befehl; Mag er die Schwerter wezen, Sie halten's ihm nicht hehl: Der Tod um Christi Willen Dünkt ihnen höchster Preis, Sie wollen ihm erfüllen Jed' anderes Geheiß. Nach dem Altare zeigend Dreht nochmals der Tyrann, Sie aber hören schweigend Die strengen Worte an. Da winkt er den Lictoren, Ihr Blutamt zu vollzieh'n, Der Wink ging nicht verloren, Die Henker eilten hin: Wie, wenn in Morgenstunden Durch den belaubten Wald Mit Rossen und mit Hunden Die wilde Jagd erschallt, Ein Hirsch nach langem Heßen Verendet in Todespein: Die stürzenden Hunde segen Blutlechzend die Schnauzen ein: So stürmen die Lictoren Auf ihre Beute los, Vier Opfer sind erkoren, Bier Nacken werden bloß; Vier weiße Steine blinken Dem grausen Throne nah, Vier scharfe Beile finken, Vier Leichen liegen da. Wie blißen diese Beile . Die arme Jungfrau an, Die starr, wie eine Säule, Kaum Athem ziehen kann! Bald aber rollen Thränen Die Wangen ihr hinab, Sie fühlt ein endlos Sehnen Nach Ewigkeit und Grab. Sie denkt der Scheideworte, Der Trennung, die gescheh'n, Nur durch des Grabes Pforte Wird sie den Vater seh'n. Sie wirft, die Händ' erhoben, Sich vor den Schreckensthron, Zu dem Präfecten oben Ruft sie in festem Ton: „O laß mich auch erwürgen! Du nahmst den Vater mir, Sein Blut kann dir's verbürgen, Ich scheide gern von hier. Mein Heiland hat gelitten Für mich auch an dem Kreuz, Er hat für mich gestritten, Er ruft mich weg bereits! ¦ Ich seh' in deinen Göttern Nur eitel Trug und Stein, Ein Bliß mag sie zerschmettern, Ein Hammer malmt sie klein. So einem Menschenwerke, Dem bringst du Opfer dar, Dem Gözen ohne Stärke Dampft hier ein Weihaltar! Nicht fern sind wir den Tagen, Wo dieses Trugbild sinkt, Wo hoch das Kreuz getragen Auf Trier's Tempeln blinkt!"" So ruft die Vaterberaubte In namenlosem Schmerz; Nur weil sie hoffte und glaubte, Verzagte nicht ihr Herz. Als sie beim leßten Scheiden An des Vaters Brust geruht, Schien ihr in ihrem Leiden Weit muthiger ihr Muth: Jest stürzt sie mit wankendem Fuße Nach einem Leichnam hin, Und wie zum leßten Gruße Umarmt sie knieend ihn. Und ihre Finger umfangen Ein abgeschlagenes Haupt: Wie sind die theuern Wangen Blutrünstig und bestaubt! Sie heftet die heißen Augen In's starre Angesicht, O könnte sie Leben hauchen, Anfachen der Augen Licht! Sie ruft den Vaternamen Ausschreiend jammervell, Daß Allen, die gingen und famen, Das Herz vor Jammer schwoll. Doch auf dem hohen Throne Sißt ruhig Rictiovar, Er tändelt wie zum Hohne, Er fältelt den Talar. Jezt winkt er zweien Schergen, Zeigt nach der Jungfrau hin: ,,Im Kerker sollt ihr bergen Mir diese Schreierin!“ Ihr einzig Sehnen, Streben, So denkt er ist der Ted, Drum mag sie wohl noch leben In tiefer Kerfernoth! - Die Schergen ohn' Erbarmen Vollziehen schnell das Wort, Sie reißen mit starken Armen Das zarte Mägdlein fort, Fort von der theuern Leiche, Und schlingen ihr um die Hand, Die weiße, sammetweiche, Der Fesseln hartes Band. Sie wandelt hin, gefangen, Von Ketten hell umklirrt, Blondlockig, roth von Wangen, Vom Volksgedräng umschwirrt. Sie trägt ihr Haupt erhaben Bum Himmelssonnenlicht. Im Kerker selbst begraben, Verzagt die Christin nicht. Nußbäume breiten Schatten Vor der Kirche von St. Paulin, Da ziehen sich grüne Matten Mit Wiesenblumen hin. Dort steh'n seit grauen Tagen Vier Steine, rundbehau'n, Nach Trier's alten Sagen Als Male anzuschau'n. Du siehst sie nah der Säule, Wo jener Thron einst stand; Dort sanken die vier Beile In der Lictoren Hand, Dort starben die Bürgermeister In christlichem Verein, Dort sizen sie Nachts als Geister, Ein jeder auf seinem Stein; Sie fihen in heiligen Nächten, Vom Nußbaumdach umlaubt, Ein jeder hält in der Rechten Sein abgeschlagenes Haupt; Sie sizen, in weiße Kleider Die Leiber eingehüllt: Als muthige Christusstreiter Schmückt fte der Unschuld Bild. ";Trier und seine Umgebung in Sagen und Liedern
34;1;34;34;Das Deckengemälde der St. Paulinskirche;NaN;St. Paulin;Trier;6.675;49.76917;"Ein herbstlich trüber Abend Beschattet Trier's Thal, In dunkle Nacht begrabend Der Bürger Angst und Qual. Die Sonne hat sich geborgen Blutfunkelnd auf den Höh'n, Um an dem andern Morgen Noch blutiger aufzugeh'n. Die Ersten sind gefallen Der Trierer Bürgerschaft, Die Jungfrau sah man wallen Zu ihrer dunklen Haft: Sturmvögel fliegen und stöhnen, Wenn Meeresstürme nah'n: Es kündeten jene Szenen Noch größere Drangsal an. Herolde kamen eilig, Von Rictiovar gesandt, Sie machten laut und treulich Der Bürgerschaft bekannt: ,,Den Göttern müßt ihr heute Des Weihrauchs Opfer streu'n, Erscheint im Feierkleide, Das Haar gesalbt und rein! So redet zu euch allen Ein kaiserlich Gebot; Gehorcht ihr nicht, verfallen Seid ihr dem sichern Tod!"" Doch fieh! Die Weihrauchschalen Der Gößen bleiben leer, Man schenkt troß Schreckensqualen Der Mahnung kein Gehör. Der Christen eine Menge Sieht man zur Kirche flieh'n, Sie flieh'n im Nothgedränge Voll Trost zur Kirche hin; Ein Schwarm eilt auf die Felder In ängstlichbanger Flucht, Ein Theil birgt sich in Wälder, In Berg und Thal und Schlucht. Die Meisten ohne Beben Verbleiben bei Haus und Heerd, Und harren gottergeben Auf Henkerbeil und Schwert. Schon strahlt auf Trier's Fluren Der Mittagssonne Pracht: Von Opfern keine Spuren, Kein Weihrauch wird gebracht. Da schickt die Henkerhorden Der graufe Rictiovar: Rasch stürmt daher zum Morden Die mordgewandte Schaar; Sie stürzen auf die Felder Mit zügelloser Wuth, Sie jagen durch die Wälder Mit wilder Gier nach Blut. Wie in den Erntetagen Der Schnitter die Halme fällt: So zahlreich lag erschlagen Das Volk in Wald und Feld. Die in der Stadt verblieben, Verschonen die Mörder jeßt, Sie sparen sie zu den Hieben Der Schwerter auf zuleßt. Doch in der Stadt die Brüder, Sie schreckt nicht Angst noch Noth, Sie beten, fingen Lieder Und eilen selbst zum Tod. Hei! wie die Väter schreiten Mit Weib und Kind hinaus, Es gilt ja zu erstreiten Der Martyrpalme Strauß. Von St. Paulin her zogen Sich große Flächen hin, Bis zu der Mosel Wogen Hinab nach St. Marie'n. Nach dieser Flur ergoffen Die Christen sich, Schaar an Schaar, Dort boten sie unverdroffen Für Gott ihr Leben dar. Da sah man Weltentsagen, Da floß das Blut so warm, Der Säugling ward erschlagen. In seiner Mutter Arm. Wie sich die Leichen häufen In mannigfachem Tod! In langem blut'gem Streifen Färbt sich die Mosel roth. Die Märtyrer-Kapelle Bei Neumagen bezeugt, Wie weit in grüner Welle Des Blutes Spur gereicht. Wirf auf das Deckgemälde Der Kirche von St. Paulin, Das prächtige, kunstbeseelte, Hochauf die Blicke hin! Du siehst dort reich in Farben Das ganze Mordgewühl, Wie Trier's Christen starben In frommem Hochgefühl. Der Mosel blut'ge Welle, Sie rollt dort fort und fort, Die Märtyrer-Kapelle Siehst du am Ufer dort. Du siehst die muth'gen Streiter Dem Throne Gottes nah'n, Verklärt und himmlisch heiter Den Kampfpreis zu empfah'n. Sie schwingen Palmenzweige, Hell strahlt ihr lichtes Kleid, Sie thronen in dem Reiche Der ew'gen Seligkeit. Bayerische Staatsbi liothek München ";Trier und seine Umgebung in Sagen und Liedern
35;1;35;35;Der Engel mit dem hölzernen Beine;NaN;St. Paulin;Trier;6.675;49.76917;"An dem hohen Deckgewölbe In der Kirche zu Paulin Breitet sich ein Bilderhimmel Tausendfarbig strahlend hin. Staunend steht der Wand'rer unten, Sieht dies Meer von Bildern an, Weiß nicht, daß der edle Meister Einst den Tod durch sie gewann. Was so Manchem schon Begeist'rung, Rührung, Seelenfreude gab: Ach, es bracht den edlen Meister In sein allzu frühes Grab! Alles Gute, was auf Erden, Alles Schöne, was da blüht, Ist der böse Höllenkönig Zu vernichten stets bemüht. Diese hehre Farbenschöpfung Stach den Teufel wie ein Dorn, Auf den guten, frommen Meister Warf er seinen ganzen Zorn. Schon war an der hohen Decke Alles pünktlich ausgemalt, St. Paulinus war verherrlicht, Wie er hoch im Himmel strahlt. Auch der Märtyrer Gemezel, Der Triumph der Dulderschaar, Und das sel'ge Glück der Sieger, Glänzte schon in Farben klar. Rings auch blühten Laubgewinde, Blühten Palm' und Blumenkranz, Nur ein einzig Englein oben War noch nicht vollendet ganz. Zwar erschien sein Lockenköpfchen, Freundlich glänzt auch sein Gesicht, Alles hat es, Leib und Flügel, Nur das linke Beinlein nicht. In die hellen Kirchenfenster Schien der Sonne später Strahl, Und der Künstler im Gerüste Schwebte hoch zum leßten Mal. Von der Hoffnung der Vollendung Ist er heute süß beseelt, Eben fängt er an zu malen Jenes Beinlein, das noch fehlt. Da vernimmt er eine Stimme, Kommend wie aus Freundes Mund, Schallernd rust es ihm von unten: ,,Freund, ich gehe, bleib gesund!"" Und es tritt der kühne Meister An die schwanke Bretterwand, Spähend neigt er sich hernieder Neber des Gerüstes Rand, Neigt sich immer tiefer, tiefer, Da erhebt ihn eine Faust, Ungesehen, aber fühlbar, Daß er fallend niedersaus't. Und ein wicherndes Gelächter Schallt von dem Gerüste her, Gleich als wenn die Kirche oben Voll von jungen Füllen wär. Und zerschmettert liegt der Meister Auf des Bodens Marmorplan, Schmerzzerriffen jammern Alle, Die dem grausen Anblick nah'n. Ungemalt seit jenem Lage Blieb des Engleins linkes Bein, Denn von allen Malern mochte Keiner der Vollender sein. Ehrten sie den todten Meister, Oder war es Künstlerstolz: Zum Ersaße trägt das Englein Heute noch ein Bein von Holz. Dieses Holzbein vom gemalten Unterscheiden fordert Fleiß: So wetteiferte der Schnißer Mit dem Maler um den Preis. .. ";Trier und seine Umgebung in Sagen und Liedern
36;1;36;36;Cunnet's Tod;NaN;St. Paulin;Trier;6.675;49.76917;",,Hochwürden, fertig seh'n Sie hier Sechs Bilder, die Sie gütigst mir In Auftrag gaben, Fleiß und Beit Hab ich der Arbeit gern geweiht; Ich würde mich ganz glücklich preisen, Wenn Sie mein Werk gelungen heißen. ,,Dies erste Bild stellt Thyrsus dar Mit seiner todesmuth'gen Schaar; Das zweite preis't Palmatius' Muth, Für Gott vergießt er gern sein Blut; Dies dritte zeigt, wie Trier's Bürger Dem Schwert erliegen ihrer Würger. ,,Hier folgt der andre Bilderkreis, Gemalt zu St. Paulinus' Preis: Dies erste Bild stellt treu und wahr Das Mailänder Concilium dar: Paulinus wehrt als ernster Mahner Dem Keperthum der Arianer. ,,Da ward vom Kaiser er verbannt Er lehrte frommen Muthes dort Die Phryger das lebend’ge Wort: Dies zweite Bild ist so zu deuten: Paulinus predigt jenen Heiden. ,,Das dritte Bild zeigt das Geleit Der Bürgerschaft und Geistlichkeit, Nach Trier bringen sie den Sarg, Worin man St. Paulinus barg; In Phrygien dereinst erschlagen, Wird feierlichst er hergetragen."" Zu einem Stiftsherrn von Paulin Trat, also sprechend, Cunnet hin, Indem er froh die Stirn erhellt, Die sechs Gemälde vor ihn stellt. Der Stiftsherr späht mit scharfen Blicken, Ob sie sich auch zur Kirche schicken. Dann spricht er:,,Meister, mit Bedacht Habt ihr das schöne Werk vollbracht; Ihr habt die Bilder aufgefaßt, Wie sich's für unsre Kirche paßt, Sie werden, prangend an den Wänden, Der Kirche würd'gen Bierath spenden. ,,Wißt! ohne Geld ist jezt das Stist, Ihr nehmt getrost nur diese Schrift, Zeigt sie dem Abt von Marimin, Er zahlt viertausend Gulden hin: So viel habt ihr euch ja bedungen; Lebt wohl! die Bilder sind gelungen.“ Der Meister nimmt erfreut den Brief Und schneidet einen Bückling tief, Nach Marimin enteilt er fort, Erhält die blanke Summe dort, Erhält in Geld viertausend Gulden! Dem Abt empfiehlt er sich zu Hulden, Wer ist so glücklich, blickt se hold, Wie unser Cunnet mit dem Gold, Wie wird sein Weib so freundlich sein, Wie werden sich die Kinder freu’n! Sie sind jezt aller Noth entronnen, Ein schöner Leben wird begonnen! So denkend schreitet er vergnügt Zur Stadt, die dämmernd vor ihm liegt; Die Sternlein glänzen ihm so schön, So hat er nimmer sie geseh'n, Die Frösche selber in den Teichen, Sie quaffen lieblich ohne Gleichen. + R Der Frühling weht durch die Natur, Schnell wandelt Cunnet durch die Flur, Sein Herz ist leicht, sein Auge sprüht, Im Gehen trillert er ein Lied: Da stürzen plöglich auf den Meister Zwei Räuber los, wie Höllengeister. Sie packen ihn mit starker Faust, Daß es dem armen Meister grauf't, Sein Athem stockt, die Keule droht, Die Erde färbt sich purpurroth, Er sinkt entseelt von ihren Streichen, Die Mörder mit dem Geld entweichen. Am Morgen schien die Sonne licht Auf ein verbleichtes Angesicht; Die Stelle, wo der Mord geschah, War einer Brombeerhecke nah, Dort hatte still das Paar gekauert Und unserm Meister aufgelauert. Nah an der Hecke Dorngerank, Wo der Erschlag'ne niedersank, Erhob sich bald ein Kreuz von Stein Und glänzte in das Feld hineinz Und Jahre kamen, Jahre schwanden, Das Kreuz hat alle überstanden. Das Kreuz besteht noch fort und fort, Nur mußt es andern seinen Ort: Dicht an der Kirche von Paulin Zieht ein umzäunter Plaß sich hin, Du siehst ein weißes Kreuz dort ragen, Es mag dir noch von Cunnet sagen. ";Trier und seine Umgebung in Sagen und Liedern
37;1;37;37;Der Mohr;NaN;Nells Ländchen;Trier;6.675;49.76917;"Scheut nicht die bestaubte Straße! Fernher winket die Dase Aus dem weiten Fruchtgefild. Seht! die schlanken Pappelbäume Steigen in des Himmels Räume: Ein gemüthbegeisternd Bild. Labt euch in dem kleinen Eden An den duft'gen Blumenbeeten, An dem funkelnden Gemisch; Wandelt in den Schattengängen Unter Nachtigallgefängen, Ruht im fühlen Waldgebüsch! Folgt den vielgewund'nen Pfaden. Nach des Weihers Lustgestaden, Der in grünem Schein erglänzt; Steigt in die bemalten Kähne, Rudert sanft dahin, wie Schwäne, Von dem dichten Wald umkränzt! Laßt die bunten Gondeln gleiten An Gesträuch und Trauerweiden, An bemoos'ten Ufern hin! Lüfte fäuseln, Aeste wanken, Brücken schweben, Brücken schwanken, Die in lichten Farben glüh’n. In Genuß und Luft verloren, Fällt der Blick auf jenen Mohren, Der vom nahen Ufer droht: Ei! ihr werd't doch nicht erschrecken ? Wißt, der Schwarze will nur necken Und noch keinen schoß er todt! ";Trier und seine Umgebung in Sagen und Liedern
