sagenid;werkid;sagenidautor;sagenidimwerk;titel;sagenkategorie;sagengruppe;ortschaft;longitude;latitude;volltext;buchtitel
169;2;87;87;Bergbau zwischen Bernkastel und Trarbach. Der Wildstein;NoCategory;NoGroup;Bernkastel;7.07664;49.91602;"wie das anstoßende Hunsrückgebiet birgt tief im Schoß der 
Erde mancherlei wertvolles Gestein, insbesondere Bleierz 
und Kupferkies, auch etwas Silber. Seit 400 Jahren ist 
lichen Amte Bernkastel unter anderen folgende Bergwerke 
schnur, der Barbaraberg, die Kautenbach, die Himmelshecke 
und noch manch andere Stollen und Fundgruben. In 
lungen vielfach Raderalbusse vorhanden mit der Umschrift: 
moneta nova Bernkastel 1512. Das Trarbacher Revier 
umfaßte acht Gruben, genannt Kirschwald, Kampfstein, 
deutendste Werk, aber schon vor dem 30jährigen Kriege 
gestellt, erst um die Mitte des 18. Jahrhunderts nahm 
Adolf Böcking die Ausnußung wieder auf, mit ziemlichem 
Erfolge. Gerade aber die Kautenbach, wo die sponheimische 
Berggerechtigkeit sich berührte mit der Bernkasteler, gab 
selbst das unterirdische Gewässer oft die Gruben. Die Revolu 
tion bereitete dem Bergbau in jener Gegend ein jähes Ende, 
doch hat man in diesem Jahrhundert mehrfach den Betrieb 
wieder aufgenommen. Jest ruht er ganz. 
bachthal, wenn man von Trarbach her kommt, ist eine 
Felspartie, die der Wildstein oder Wellstein genannt wird : 
auf einer viereckigen Säule, die anscheinend Naturgebild ist, 
ruhte eine große unregelmäßige Steinplatte so lose auf, daß 
sie bei Sturm hin und herwankte, zum großen Verwundern 
aller Besucher. Allgemein hielt man diese Bildung für 
eine alte Opferstätte oder das Grab eines heidnischen Königs 
und verglich sie den Druidensteinen in England. Leider 
haben im Jahr 1730 Gymnasiasten aus Trarbach aus 
untergeworfen, so daß jest längst nichts Merkwürdiges an 
besagtem Punkte mehr zu sehen ist. Der Schreiber dieser 
fessor der Mineralogie, der unverhohlen als seine feste 
Ueberzeugung aussprach es liege hier, überhaupt kein 
Menschenwerk vor, sondern eine Unterwaschung des Gesteins 
durch Witterungseinflüsse natürlicher Art. 
";Geschichten und Erzählungen des Moseltals
170;2;88;88;Bad Wildstein;NoCategory;NoGroup;Trarbach;7.11562;49.95076;"Unter dem Erbstollen des Dorotheenbergs in der 
Kautenbach bei Trarbach ist man schon in früheren Zeiten 
hat man wirklich Badeeinrichtungen geschaffen und hat das 
Ganze Bad Wildstein“ genannt, weil der Wildstein sich 
in der Nähe auf der Höhe des Dorotheenberges erhebt und 
bach und an Wildbad erinnert. So nannte man nämlich 
in deutscher Sprache früherer Jahrhunderte alle solchen 
warmen Bäder, wo man ohne künstliche Fassung, wie auch 
ohne Abkühlung oder Wärmung des Waffers unmittelbar 
in die Quelle selbst den bresthaften Leib eintauchte. Das 
thut man im Grunde noch heute in Bad Wildstein, denn 
armsdick kommt der etwa 29 Grad Reaumur warme Strahl 
schossen, wohlthuend und behaglich die Glieder umspülend, 
oben immer frisch zuströmend und durch fiebartige Oeffnungen 
am obern Rande der Wanne immer wieder ablaufend. So 
ist es mit Recht und Fug ein Wildbad zu nennen, das 
gegen Rheumatismus und allerlei Schwächezustände treffliche 
Dienste leistet. Auch sind schöne Anlagen in dem lieblich 
gewundenen, engen Thale geschaffen und bequeme Gasthäuser 
erbaut, und zwischen den bewaldeten Schluchten rauscht die 
schäumende Kautenbach. So still und weltverloren es hier 
auch ist, so ist man in Zeit einer halben Stunde schon nach 
Trarbach gewandert und mitten im Weltverkehr drinnen. 
Auch fährt zweimal im Tage die Post hier vorbei, einmal 
in den Hunsrück hinauf und einmal nach Trarbach hinunter. 
";Geschichten und Erzählungen des Moseltals
171;2;89;89;Die Festung Montroyal auf dem Trabener Berg;NoCategory;NoGroup;Montroyal;0.0;0.0;"Von Wolf bis Enkirch umfließt die Mosel in mächtigem 
Bogen einen nach Südost sich abdachenden Bergrücken ; dort 
oben, nahe beim Dörfchen Kövenich, Enkirch gegenüber, 
ragen dürftige Mauerreste, von unten nicht erkennbar, hier 
raten, daß sie dereinst künstlich angelegte Wälle vorgestellt 
haben mögen, einzelne Erdlöcher, dicht und weich mit Ginster 
und Schafgarbe ausgepolstert, dazwischen üppiges Heidekraut : 
das sind die Reste der Festung Montroyal.2. Es war 
unter Ludwig XIV., nach dem Frieden zu Nimwegen, 
als ein Meyer Parlamentsrat, Ravaux mit Namen, ein 
abenteuerliches und willkürliches Verzeichnis entwarf von 
denzen und von Dependenzen der Dependenzen der drei von 
Frankreich in Besig genommenen deutschen Bistümer Meß, 
Toul und Verdun. Dem König gefiel der Auffag über 
kammern errichten, welche schlechtweg alles, was der Herr 
Parlamentsrat so phantasievoll zusammengestellt hatte, für 
Zugehörigkeiten jener drei Bistümer erklärten ; damals ließ 
sezen, sondern auch die Grafschaften Veldenz und Sponheim. 
Im Jahre 1684 schloß er mit dem deutschen Reich einen 
nächst zwanzig Jahre lang bei Frankreich verbleiben solle. Da 
suchte denn Ludwig rasch nach einem Stützpunkt an der 
Mosel für weitere Angriffe gegen das ohnmächtige deutsche 
Reich, und sein Festungsbaumeister Vauban verfiel auf den 
Trabener Berg. Alsbald entstanden droben Wälle, Schanzen, 
Horuwerke und Wohnungen für die Besagung: das alles 
nannte man Montroyal. Eine richtige Räuberbande ließ 
sich drin nieder, die, in sogenannte Parteien geteilt, im 
pfälzischenErbfolgekrieg, der nun ausbrach, von Mainz bis Köln 
raubend, mordend und brennend die Lande durchzog. Aber die 
Notschreie der gebrandschaßten Lande hörte der Kaiser nicht, 
dieweil er selbst hart von den Türken bedrängt war, nur 
der Kurfürst von Brandenbur ,g Friedrich Wilhelm, war zur 
Hilfe bereit. Im Frühling 1690 hatte er ein großes Heer 
im Lande Jülich aufgestellt, das gegen Montroyal ziehen 
sollte. Diesem die Nahrung zu nehmen, ließ der Kommandant 
von Montroyal von Wittlich bis Zell die frisch grünenden 
Getreidefelder umpflügen, aber die kurfürstlichen Truppen 
mußten in die Niederlande ziehen, um zunächst diese zu 
schabung der Eifel, des Hunsrücks und der Mosellande 
stimmt, daß die sponheimischen und veldenzischen Lande 
zurückgegeben werden und Montroyal geschleift werden solle. 
Das ist denn auch geschehen, und weit und breit atmeten 
die armen Menschen auf, daß endlich das harte Joch von 
ihrem Nacken genommen war. 
";Geschichten und Erzählungen des Moseltals
172;2;90;90;Göthes Moselreise;NoCategory;NoGroup;Trarbach;7.11562;49.95076;"Daß unser gefeierter Dichter Göthe nicht nur die 
ziehend beschrieben hat, ist gewiß vielen nicht bekannt. Zu 
deren Nuz und Frommen wollen wir Göthe selber seine Fahrt 
erzählen lassen. Es war im November 1792, der Dichter 
zug in die Champagne mitgemacht und mit dem Heere den 
Rückzug angetreten. In Trier hatte er sich eine Woche 
aufgehalten, sehnte sich dann aber, dem Gewühl des Heeres 
zu entgehen, und mietete für sich und seinen Gefährten 
Paul, einen jungen preußischen Offizier, ein „einmänniges 
Boot"". Nun erzählt er folgendermaßen : 
""/ Die Uferansichten der Mosel waren längs dieser Fahrt 
höchst mannigfaltig; denn obgleich das Wasser eigensinnig 
seinen Hauptlauf von Südwest nach Nordost richtet, so wird 
es doch, da es ein chikanöses gebirgiges Terrain durchstreift, 
von beiden Seiten durch vorspringende Winkel bald rechts, 
bald links gedrängt, so daß es nur im weitläufigen 
Schlangengange fortwandeln kann. Deswegen ist denn aber 
wies Kraft und Gewandtheit, indem er bald hier einen 
vorgeschobenen Kies zu vermeiden, sogleich aber dort den 
an steiler Felswand herflutenden Strom zu schnellerer Fahrt 
kühn zu benußen wußte. Die vielen Ortschaften zu beiden 
all sorgfältig gepflegt, ließ auf ein heiteres Volk schließen, 
das keine Mühe schont, den köstlichen Saft zu erzielen. 
Jeder sonnige Hügel war benugt, bald aber bewunderten wir 
stock zum allerbesten gedieh. 
Und so ging es mit gutem Glück und Mut immer 
weiter hinab bis zur Dämmerung, da wir uns denn aber 
in das mäandrische Flußgewinde, wie es sich gegen die 
Höhen von Montroyal herandrängt, verschlungen fahen. 
Nun überfiel uns die Nacht, bevor wir Trarbach erreichen. 
geengt wußten wir uns zwischen mehr oder weniger steilem 
üfer, als ein Sturm, bisher schon ruckweise verkündigt, 
gewaltsam anhaltend hereinbrach ; bald schwoll der Strom 
im Gegenwinde, bald wechselten abprallende Windstöße 
niederstürzend mit wütendem Sausen; eine Welle nach der 
andern schlug über den Kahn, wir fühlten uns durchnäßt. 
Der Schiffmeister barg nicht seine Verlegenheit : die Not 
schien immer größer, je länger sie dauerte, und der Drang 
sicherte, er wisse weder wo er sei, noch wohin er steuern solle. 
mal wollte mir scheinen, daß Massen über mir doch noch 
etwas dunkler als der verfinsterte Himmel sich dem Auge 
bemerklich machten ; dies gewährte jedoch wenig Trost und 
Hoffnung: zwischen Land und Fels eingeschlossen zu sein, 
drang sich immer ängstlicher auf. Und so wurden wir im 
Stockfinstern lange hin und her geworfeu, bis sich endlich 
in der Ferne ein Licht und damit auch Hoffnung aufthat. 
Nun ward nach Möglichkeit drauf losgesteuert und gerudert. 
Endlich stiegen wir in Trarbach glücklich ans Land, 
wo man uns in einem leidlichen Gasthofe Henne mit Reis 
alsobald anbot. Ein angesehener Kaufmann aber, die 
nehmend, nötigte uns in sein Haus, wo wir bei hellem 
Kerzenschein in wohlgeschmückten Zimmern englische schwarze 
Kunstblätter, in Rahmen und Glas gar zierlich aufgehangen, 
duldeten finsteren Gefährlichkeiten begrüßend erblickten. Herr 
und Frau, noch junge Leute, beeiferten sich, uns gütlich zu 
thun; wir genossen des köstlichsten Moselweins, an dem sich 
mein Gefährte, der eine Wiederherstellung freilich am 
nötigsten haben mochte, besonders erquickte. 
zogen, um, wenn wir scheitern sollten, uns durch Schwimmen 
zu erretten, wobei er sich denn freilich nur allein möchte 
durchgebracht haben. 
Kaum hatten wir uns getrocknet und gelegt, als es in 
gehrte. Der freundliche Wirt wollte uns nicht entlassen, 
fondern verlangte vielmehr, wir sollten den morgenden Tag 
noch zugeben, versprach auch von einer benachbarten Höhe 
die weiteste, schönste Aussicht über ein bedeutend Gelände 
streuung hätte dienen können. Aber es ist wunderbar : 
wie sich der Mensch an ruhige Zustände gewöhnt und in 
denselben verharren mag, so gibt es auch eine Gewöhnung 
zum Unruhigen ; es war in mir die Nötigung zu einem 
rollenden Forteilen, der ich nicht gebieten konnte. 
Als wir daher fortzueilen im Begriff standen, nötigte 
uns der wackere Mann noch zwei Matraßen auf, damit wir 
im Schiff wenigstens einige Bequemlichkeit hätten : die Frau 
gab solche nicht gern her, welches ihr, da der Barchent neu 
und schön, gar nicht zu verdenken war. 
Bis Koblenz schwammen wir ruhig hinunter, und ich 
erinnere mich nur deutlich, daß ich am Ende der Fahrt 
das schönste Naturbild gesehen, was mir vielleicht zu Augen 
gekommen. Als wir gegen die Moselbrücke zufuhren, stand 
uns dieses schwarze, mächtige Bauwerk kräftig entgegen ; 
bäude des Thals, über der Brückenlinie soeben das Schloß 
Ehrenbreitstein im blauen Dufte durch und hervor; rechts 
bildete die Stadt, an die Brücke sich anschließend, einen 
tüchtigen Vordergrund. Dieses Bild gab einen herrlichen, 
aber nur augenblicklichen Genuß ; denn wir landeten und 
schickten sogleich gewissenhaft die Matraßen unversehrt 
an das von den wackern Trarbachern uns bezeichnete 
Handelshaus. "" 
Das gastliche Haus in Trarbach war das Böckingische. 
Die Firma war 1624 zu Trarbach gegründet worden, und 
das stattliche Haus unten an der Mosel steht noch, eines 
der wenigen im Brande von 1857 verschonten. Die 
Familie blüht noch, wohnt aber nicht mehr in Trarbach. 
";Geschichten und Erzählungen des Moseltals
173;2;91;91;Die Gräfin Lauretta von Sponheim- Starkenburg und Erzbischof Balduin;NoCategory;NoGroup;Starkenburg;7.13994;49.95535;"Hoch oben an dem Berge zwischen Trarbach und 
Enkirch, am rechten Moselufer, klebt schwalbennestartig das 
Dörflein Starkenburg, auf den kaum noch erkennbaren 
Mauerresten der einstigen Starkenburg gebaut, so daß man 
burgen gestanden hat. Besonders berühmt ist die Burg 
durch die überaus verwegene That einer Frau, der Gräfin 
fürsten seiner Zeit sich selbst Recht zu verschaffen wußte. 
Erzbischof Balduin zu dessen oberstem Amtmann für seine 
Lande zwischen Mosel und Rhein ernannt worden, aber 
gerade diese Stellung hatte zu schweren Irrungen Anlaß 
gegeben. Als nun Johann gestorben war und auch sein 
gekehrt, da hatte die Witwe dieses Sohnes, Gräfin Lauretta, 
eine geborene Gräfin Salm aus dem Wasgau, Balduins 
mann des mächtigen Kurfürsten, Friedrich, Wildgrafen von 
Kirburg bei Kirn, gefangen genommen hatte, da rächte sich 
der kriegerische Kirchenfürst dadurch, daß er auf sponheimischem 
Boden, bei Birkenfeld, eine Zwingburg baute und von dort 
nehmen ließ. Doch Balduin hatte die Kühnheit der Witme 
unterschäßt. Als er arglos im September 1327 zu Kahn 
die Mosel abwärts reiste gen Koblenz, hatte Lauretta diesen 
burg, da wo die Fähre hinüber nach Lißig geht, ließ sie 
fürsten Nachen plößlich aufrannte und stillelag, da rudern 
aus dem Gebüsch des rechten Moselufers Gewappnete 
heran und erklären den Erzbischof schlankweg für ge= 
fangen. Er wird auf Starkenburg geführt, aber von 
Lauretta ausgesucht höflich empfangen. Die Gräfin hält 
ihm sein Unrecht vor und erklärt festiglich, er käme nicht 
eher frei, er habe denn einen Sühnebrief unterschrieben, 
dessen Entwurf sie ihm vorlegte. Der Gefangene machte 
feld der Gräfin zu übergeben, mit ihr ein Bündnis zu schließen, 
zwischen ihm und der Gräfin entstehen sollte und zulet 
schrieben war, ward Balduin der Haft entlassen. Zu seinem 
Lobe für allezeit sei ihm nachgesagt, daß er getreulich alles 
gehalten, ja als der Papst aus Zorn die Lauretta in den 
sprochen wurde und nur vier ewige Ampeln im Dom zu 
tausend Pfund Hellern das Schloß Frauenberg an der 
Nahe bei Oberstein, dort verbrachte sie den Rest ihrer 
Tage, nachdem sie ihrem inzwischen erwachsenen Sohne 
Johann III. die Regierung der Grafschaft Sponheim 
übergeben hatte. 
";Geschichten und Erzählungen des Moseltals
174;2;92;92;Enkirch;NoCategory;NoGroup;Enkirch;7.12997;49.98434;"Am rechten Moselufer türmen sich zwischen Nußbäumen 
die freundlichen Häusermassen des bedeutenden Fleckens 
'Enkirch am Bergeshang übereinander; der Ort wird schon 
dem Kloster zu Pfalzel Güter in Enchiriacum zuweist. 
Später heißt es Ankaracha, Einkirke, Enkerich; die Königin 
Richenza von Polen schenkte Besit in Enkirch an die Abtei 
zu Brauweiler, das Kloster Ravengiersburg baute zu einem 
wärts am Fuß des Stephansberges gelegene Klause. Als 
Enkirch die Reformation eingeführt wurde, verwandelte man 
die Klause in ein Hospital für gebrechliche Leute. Als aber 
reich vereinigten, da wurden Franziskaner hineingesetzt, zum 
größten Mißvergnügen der ganz protestantischen Bevölkerung. 
Die französische Revolution vertrieb die paar blutarmen 
Mönche, die in der Klause ein kümmerliches Dasein führten, 
später ward das Gebäude zu einer Kapelle für die paar 
katholischen Bewohner Enkirchs hergerichtet. Der Ort zieht 
vielen Wein, die beste Lage ist der Stephansberg. Eine 
ufer auf der Erde liegende Säulenschäfte aus Syenit, der 
Tempel genannt, rätselhafter Bestimmung, anscheinend in 
führten Bau bestimmt. Eine Merkwürdigkeit aus neuerer 
steuer zahlen, sondern noch Holz und Felder zum Anbau 
von Getreide und Kartoffeln geliefert bekommen. 
";Geschichten und Erzählungen des Moseltals
175;2;93;93;Der Burger Wein als Fastentrunk;NoCategory;NoGroup;Burg;7.12243;50.00784;"Unterhalb Enkirch liegt am rechten Moselufer Burg, 
gründeten Karmelitermönche eine Niederlassung in Koblenz. 
Jezt ist ihr Kloster das Königliche Arresthaus, und ihre Kirche 
dient zur katholischen Garnisonkirche. Als sie noch nicht 
zeit eines Abends der Kurfürst bei ihrer Abendmahlzeit, 
bieres vor sich und dazu schwarzes Roggenbrot: das war 
alles. Das jammerte den Fürsten. Ich will euch einen. 
bessern Fastentrunk geben, sagte er ; die Gemeinde Burg. 
tragen kann, denn es ist ihr in den seltensten Goldmünzen 
lichen Sorten wiedergeben. Statt der Zinsen bekomme ich. 
jährlich das beste Fuder Wein, das in ihrer Gemarkung 
trunk. Solang ich lebe, sollt ihr den Wein mit einem 
Vivat Johannes Hugo trinken, aber nach meinem Tode foll 
der Krug mit einer schwarzen Schleife gezeichnet werden 
und nicht eher angebrochen werden, als bis ein Deprofundis 
für meiner armen Seelen Ruhe gesprochen ist. Oh das 
Kapital in den seltensten Goldmünzen jemals bezahlt worden. 
ist, darüber schweigt die Geschichte. 
";Geschichten und Erzählungen des Moseltals
176;2;94;94;Das Kloster Springirsbach;NoCategory;NoGroup;Springirsbac Von Reil;0.0;0.0;"Von Reil liegt eine Stunde landeinwärts, bei Bengel, 
einer Station der Eisenbahn von Koblenz nach Trier, die 
altberühmte Abtei Springirsbach. Die stattliche Kirche im 
Rokokostil stammt aus der letzten Hälfte des achtzehnten 
Jahrhunderts, von dem alten Kloster ist nur noch ein Stüc 
Kreuzgang übrig. Benigna, eine Witwe aus dem Geschlechte 
derer von Daun, der Vögte des Cröferreichs, stiftete im 
Jahre 1107 die Abtei Springirsbach und besezte sie mit 
Mönchen von der Regel des heiligen Augustinus. Der erste 
Abt war Richard, der Stifterin Sohn. Reiche Schenkungen 
wurden dem Kloster zugewandt, und das steigerte sich im 
Laufe der Jahrhunderte wahrhaft ins Riesenmäßige, so daß 
in mehr denn 50 Orten die Mönche Höfe und Grundbesig 
hatten und nach dem Inventar von 1791 noch gegen 
.schaften. Von sonderlichem Nußen, den das Kloster ge= 
stiftet, oder von berühmten Insassen verlautet in den 
Chroniken nichts, nur daß mehr und mehr der Konvent nur 
aus Edelleuten sich zusammenseßte, wie auch daß klösterliche 
Zucht und Ordnung mehr und mehr in Abnahme gerieten. 
Verschiedentlich nahmen trierische Erzbischöfe Anläufe, 
reformierend einzugreifen, aber es wollte nicht glücken ; der 
lezte Kurfürst, Klemens Wenzeslaus, gedachte das Kloster 
straße ausersehen, der Klosterherrn Behausungen allda zu 
errichten. Doch begnügte er sich schließlich, die noch jest 
stehende prächtige Kirche zu bauen und die Abtei in ein 
adeliges Ritterstift umzuwandeln. Dies geschah feierlichst 
am Sonntag Reminiscere 1791. Aber fünf Jahre darauf 
war alles weggeblasen von den Stürmen der Revolution, 
das Kloster sank in Schutt, die Güter kamen in weltliche 
Hände, und auf der Klosterflur baute sich ein Dörflein an, 
dem die stattliche Klosterkirche zur Pfarrkirche dient. 
";Geschichten und Erzählungen des Moseltals
177;2;95;95;Sage von der Kaiserherberge im Condelwald;NoCategory;NoGroup;Springirsbach;0.0;0.0;"Diesen Namen trägt eine hoch gelegene Stelle des 
großen, bei Reil beginnenden Condelwaldes, der so lange 
Zeit ein Besitz des Klosters Springirsbach gewesen ist. Als 
die Schweden sengend und raubend durch die Moselgegenden 
treuer an jenen entlegenen, waldigen und unzugänglichen 
Ort. Es war daselbst eine Schäferei, die diente dem Kaiser 
zum Lager. Die sieben Ortschaften aber, die man das 
Cröferreich nennt, dazu auch Reil gehört hielten getreu, zu 
ihrem Kaiser und schickten ihm und seinen Gesellen Speise 
und Trank hinauf auf die Schäferei, bis die Schweden 
weg waren und der Kaiser wieder herabsteigen konnte. 
Jene Stelle aber heißt bis heute die Kaiserherberg. 
";Geschichten und Erzählungen des Moseltals
178;2;96;96;Der Reilerhals;NoCategory;NoGroup;Bertrich;7.03333;50.06667;"Hinter Reil steigt dicht am Moselufer das Gebirge 
steil in die Höhe, eine Einsattelung trägt den Namen. 
Reilerhals, dort hinüber führt eine vielbegangene Straße 
nach Alf. Auf der Höhe des Passes lenkt die Straße an 
einem Kapellchen vorbei, das ins Moselthal hinunterschaut. 
Diesem Punkte nahte sich um die Wende des 18. und 19. 
Jahrhunderts der Wanderer nur mit Herzklopfen, und war 
er glücklich vorüber, dann bekreuzte er sich ; war doch der 
bande. Die Franzosen hatten das Land eingenommen, die 
kurtrierischen Beamten waren abgesezt, neue Gewalten noch 
nicht ordnungsmäßig in Thätigkeit, Freiheit und Gleichheit 
war die Losung. Wie sollten in solcher Zeit nicht alle 
Bande des Gesezes und der frommen Scheu sich lockern ? 
Im Hunsrücken und an der Nahe hauste die Bande 
des Schinderhannes, der Ruf ihrer Thaten feuerte allerlei 
wilde und rohe Gesellen an der Mosel zur Nachfolge an. 
Der geistige Anführer war ein schon ältlicher Schmied, Hans 
Bast Nikolai aus Krinkhof bei Bertrich. Er war ein Riese 
von Wuchs und in seiner Jugend der Stolz der kurtrierischen 
thaten ausgeheckt, und da Bast Nikolai den Hehler spielte, 
auch ab und zu einem Bauer andeutete, wo etwa ein ihm 
gestohlenes Pferd zu finden sei, so blieb er lange von 
jedem Verdacht frei. Sein Freund war Richard Bruttig, 
ein Meßger aus Bertrich, ein Mordgefelle von wildester 
Grausamkeit und teuflischer Kälte, auch der Tuchhannes, 
der Johann Krämer, der Jltis-Jakob, der Müller Christian 
Hoscheid aus Reil und noch viele andere gehörten zur 
genommene Ausraubung der Mühle zu Lieg bei Treis war 
der Anlaß, daß endlich mit Ernst vorgegangen ward gegen 
das Gesindel. Hoscheid hatte noch am meisten das an sich, 
was für manche überspannte Gemüter einem Räuber etwas 
Anziehendes verleiht : er war ungewöhnlich stark und gewandt, 
feurig, von Hause aus gutmütig, wahrheitsliebend, auf seine 
Weisesogar gerecht und ehrlich. Es gelang, die meisten Räuber 
zu erwischen, und nachdem ihnen der Prozeß gemacht war, 
wurden sie am 26. Dezember 1799 zu Koblenz enthauptet. 
Nur des Krämer, genannt Hunsrückerhannes, konnte man 
aiemals habhaft werden, man sagt, er sei von später ge= 
worbenen Genossen erschlagen worden. Die Hunsrückbande 
aber wurde samt ihrem Hauptmann, demSchinderhannes, im 
November 1803 zu Mainz enthauptet. Von da ab hat 
man hierzulande von Räuberbanden nichts mehr vernommen. 
Die aftenmäßige Darstellung jenes Räuberunwesens liest man 
";Geschichten und Erzählungen des Moseltals
179;2;97;97;Die Marienkrone zu Pünderich;NoCategory;NoGroup;Eifelland;0.0;0.0;"Bei Pünderich tritt die von Trier nach Koblenz 
führende Eisenbahn aus einem Tunnel heraus und beendet 
damit ihren Seitenweg durchs Eifelland, den sie von Ehrang 
aus eingeschlagen hatte. 
Von hier ab geht eine kurze Stichbahn nach Traben. 
ufer, gerade da, wo der Strom jene auffallendste all seiner 
Schleifen beginnt und um das Vorgebirge herumlenkt, auf 
fuhrt knüpft sich folgende Sage : Es stand drunten am Fluß 
eine kleine gotische Kapelle aus dem 13. Jahrhundert, die 
Kirchlein war ein Marienbild, das von frommen Händen 
mit einer goldenen Krone geschmückt worden war. Da ist 
einmal ein Raubritter drüben vom Hunsrück gekommen, hat 
der Muttergottes die goldene Krone genommen und sie mit 
lästerlichen Worten seinem Pferde aufgesett. Das Pferd 
aber ist alsobald scheu geworden und stracks auf die Mosel 
zugelaufen und hat sich hineingestürzt. Roß und Reiter 
und die goldene Krone sind im Strome versunken, nur ein 
weißer Schaumstreifen zeigt brausend und ewig grollend die 
Stelle an, wo die Flut den Gottesfrevler verschlungen hat. 
";Geschichten und Erzählungen des Moseltals
